id,日语
32008,マイガーデンへ
32009,開発者認証
32010,購入スロット
32011,購入する
32012,#c0aaa1a@1×@2#nで#cfa7a0f@3個のセーブデータスペース#nを購入します。よろしいですか？#r（適度に遊んで課金はほどほどに）
32013,"現在のセーブデータ数：@1
 購入後のセーブデータ数：@2"
32014,決定
32015,#cfa7a0fマイ#nセーブデータが変化しました：
32016,私の
32017,ダウンロード
32018,セーブデータスペースが購入の上限に達しました！
32019,1つのセーブデータスペースアンロックに成功しました
32020,セーブデータスペースが上限に達しました。他のセーブデータスペースをアンロック/購入してください
32021,@Null@
32022,@Null@
32023,@Null@
32024,@Null@
32025,@Null@
32026,未アップロード
32027,アップロード済み
32028,ダウンロード済み
32029,履歴
32030,ゲームマップ
32031,容量拡大
32032,マップ詳細
32033,データ
32034,コメント
32035,作成時間：
32036,アップロード済み
32037,審査中
32038,再審査中
32039,修正待ち
32040,保存済み
32041,規約違反
32042,BAN
32043,シェア
32044,アップロード
32045,更新
32046,ダウンロード
32047,昨日の新規ダウンロード回数
32048,マップの現在のスコア
32049,データ
32050,合計
32051,マップのダウンロード回数
32052,鑑賞家のおすすめ
32053,マップのコメント数
32054,獲得投げブロック数
32055,お気に入りに登録したマップ数
32056,以上のデータは@1にキャプチャ
32057,マップステータスの説明
32058,#c0AAFFF審査中#n
32059,#c0AAFFF再審査中#n
32060,#cFA7A0F修正待ち#n
32061,#cFF3D2B規約違反#n
32062,#cFF3D2BBAN#n
32063,マップは現在審査中です。審査に通るとミニ工房内で通常表示されます。
32064,マップ内に規約に反する内容が発見されました。このマップは修正後再アップロードする必要があります。
32065,審査に通ったマップに対してさらに再審査を行います。再審査に通るとミニ工房内で通常表示されます。
32066,マップ内に規約に反する内容が発見されました。このマップは使用できません。何度も規約違反を繰り返すとアカウントが記録されBANされます。
32067,マップ内に規約に反する内容が発見されました。このマップは使用できません。
32068,"下側の 他のマップ ボタン
 をクリックしてミニ工房に行ってあなたの最初のマップをダウンロードしましょう！"
32069,未プレイのマップ
32070,素晴らしい
32071,一般プレイヤーのおすすめ数
32072,プラグイン
32073,分
32074,人
32075,@Null@
32076,@Null@
32077,@Null@
32078,N/A
32099,@Null@
32100,@Null@
32101,親愛なるミニ冒険者さん、まもなく更新を行います。更新ファイルのサイズは#cfa7a0f@1MB#nです。確認をクリック後に更新を行います。（Wi-Fi環境下で更新することをおすすめします）
32102,更新ファイルをダウンロード中です。良好なネットワーク状態を保持してください。
32103,ダウンロード進捗：#cfa7a0f@1%
32104,スマートフォンの空き容量が不足しているため更新できません。ストレージを整理してリトライしてください。
32105,この機能はオンラインでは利用できません
32106,マップ作者のみがこの機能を使用できます
32107,ニックネームを：@1に変更しますか
32108,宇宙人はあなたがチートを行っていることを検知しました。チートをやめてゲームに再アクセスしてください。チートを行えば永久にBANされる可能性があります。あなたのミニIDを大事にしてください！
32109,マナーとモラルを意識した発言をしてください。規約違反となるような内容が何度もあればBANされてしまいますよ
32110,設定失敗。文字パスワードは8～15桁の文字と記号で設定してください
32111,設定失敗。パスワードは少なくとも2種類の文字と記号の組み合わせを選択してください（文字、数字または英語記号）
32112,アカウントの安全のために、パスワードの定期変更を推薦
32113,パスワードを変更する前に、まずメールアドレスと連携してください。
32114,"有効なパスワード形式：
 1.文字と記号の長さは8～12桁
 2.文字（大文字小文字を区別する）、数字、英語記号の入力が可能です。少なくとも2種類の組み合わせを選択してください
 3.スペース、漢字、特殊記号は使用できません"
32115,"有効な文字パスワード形式：
 1.文字と記号の長さは8～15桁（漢字は1つで3桁分となる）
 2.文字、数字、漢字、文章記号の入力が可能です"
32116,少なくとも2種類の形式——数字/文字/記号を入力してください
32117,パスワードの長さまたは組み合わせ形式が条件を満たしていません。再度設定し直してください
32118,パスワード強度：#cda5b0a中
32119,パスワード強度：#c0aaa0f強
32120,長さが不足しています
32121,パスワードの修正
32122,#Lスマートフォン認証に変更
32123,#Lメールアドレス認証に変更
32124,設定失敗。パスワードにスペース、漢字、特殊記号は使用できません
32125,現在のアカウントは携帯番号に紐づけされていません
32126,現在のアカウントはメールアドレスに紐づけされていません
32127,現在のログインミニID
32150,@Null@
32151,@Null@
32152,@Null@
32153,@Null@
32154,@Null@
32155,@Null@
32156,@Null@
32157,@Null@
32158,@Null@
32159,@Null@
32160,@Null@
32161,@Null@
32162,@Null@
32163,@Null@
32164,@Null@
32165,@Null@
32166,@Null@
32167,@Null@
32168,@Null@
32169,@Null@
32170,申し訳ありません。あなたのFacebookのログイン期限が過ぎています。再ログインしてください
32210,@Null@
32211,@Null@
32212,@Null@
32213,バージョンが古すぎます。最新バージョンをダウンロードしてください。
32214,新バージョンを検知しました。@1に行ってゲームをダウンロードしてください。
32215,ゲームの新バージョンを検知しました。Wi-Fi環境下でダウンロードすることをおすすめします。
32216,パッチサイズ：@1M
32217,今回のダウンロードは@1MBです。@2現在頑張って更新中です。もう少し待ってね。
32218,ネットワーク異常。ネットワークを確認してから再度お試しください
32219,ワールドブロックはリソースを解凍中…@1%
32220,ワールドブロックはリソースを懸命にダウンロード中…@1%
32221,ダウンロード失敗。ゲームを再度更新してください。
32222,解凍失敗。ゲームを再起動してください。
32223,メモリが不足しています。ストレージを整理してください。
32224,更新完了。ゲームを再起動してください。
32250,@Null@
32251,実名
32252,カムバックギフト
32253,イベント
32254,スター工場
32255,"【リソース工房】
 プレイヤーが作成したモデル、プラグインなどの膨大なゲームリソースをダウンロードし、さらにゲーム内にインポートして使用できます"
32256,@Null@
32260,@Null@
32300,@Null@
32301,夢幻粉
32350,@Null@
32500,@Null@
32501,@Null@
32502,大会
32503,イベント
32504,注目
32505,花小桜
32506,生配信
32507,情報
32508,マップ
32509,周辺のショップ
32510,ボーナス
32511,時間限定
32512,メンテナンス
32513,システム
32514,ギフトパック
32515,厳選情報
32520,サインイン
32521,イベント
32522,ギフトパック
32523,ガチャ
32524,ボーナス
32525,ミニ宝物庫
32526,実名認証
32527,カムバック報酬
32528,視聴を続ける
32529,より多くの報酬を獲得
32530,クラシック冒険
32531,新商品が登場！
32532,ガチャが更新しました。
32533,新しいギフトパックが購入可能、すぐにチェックしてください。
32534,引き換えることができます
32535,お祭り果物が更新されます
32536,果物は収穫の準備ができています
32537,果実は成熟していて、来て収穫します。
32538,旅商人がここにいます、それをチェックしてください。
32550,@Null@
33000,クラシック冒険
33001,上級冒険
33002,模擬冒険
33003,創造
33004,編集
33005,@Null@
33006,@Null@
33007,@Null@
33008,@Null@
33009,@Null@
33010,@Null@
33011,最近
33012,隠し人物モデル
33013,装備タイプ
33014,追加モデル
33015,追加モデル（）
33016,ヘルメット
33017,チェストプレート
33018,レギンス
33019,ブーツ
33020,背部（特別）
33021,選択してください
33022,装備タイプはこの装備をゲーム内で装着したときに、どの部位の装備に属するかを決定します
33023,パーツ1
33024,パーツ2
33025,パーツ3
33026,モデル
33027,装着部位
33028,頭部
33029,胸部
33030,特別
33031,右手
33032,左手
33033,股部
33034,右もも
33035,左もも
33036,右足
33037,左足
33038,パーツの装着部位を選択してください
33039,アクション
33040,タイプ未選択
33041,装備類
33042,決定後このパーツは前回保存したときの位置に戻ります。よろしいですか？
33043,装備タイプを選択してください。
33044,物理防御
33045,近接防御
33046,遠距離防御
33047,爆発防御
33048,エレメント防御
33049,燃焼防御
33050,毒防御
33051,カオス防御
33052,装備効果設定
33053,装備効果説明
33054,追加効果
33055,カスタマイズドレスアップを表示済み
33056,カスタマイズドレスアップをシールド済み
33057,1.装備に追加効果を与えます。この装備を装着している者の各種属性に影響を与えます。例えば攻撃時の吹き飛ばし効果の追加、移動速度アップなど。2.各装備は最大5つの効果を追加可能で、すべて有効となります。3.他にもたくさんの使用方法がありますので探してみてください！
33058,このパーツを削除しますか？
33059,オリジナル版アイテムは現在のところモデル修正に対応していません。新しいものを作ってみましょう！
33100,@Null@
33101,プラグインパックを作成します
33102,ヒント：Oをクリックしてプラグインパックに追加するプラグインを選択してください
33103,一部のプラグイン内に別のプラグインが引用されていることが検知されました。これらのプラグインも一緒にプラグインパックに追加する必要がありますか？
33104,必要
33105,不要
33106,一部のプラグイン内にリソース工房からダウンロードされたモデルが引用されていることが検知されました。パッキングを完了しても、#cEF2D2Dこのプラグインパックはアップロードできません#n。パッキングを続けますか？
33107,追加する
33108,変数を確認する
33109,以下の変数をプラグインパック内に一緒にパッキングします。よろしいですか？
33110,プラグインパック情報
33111,表示図
33112,名称：
33113,説明：
33114,#L編集を開放：
33115,オン
33116,オフ
33117,大きさ：
33118,作者：
33119,現在のゲームバージョン：
33120,最終修正時間：
33121,有効化すると、他のプレイヤーがこのプラグインパックをプレイしているときに、内容を再編集することが許可されます
33122,再選択
33123,作成
33124,プラグインパック名
33125,一部のプラグインには未解決の問題が存在します。#cEF2D2Dプラグインパックを作成しても期待する効果#nが得られない場合があります。コマンドに基づいてこの問題を発見及び解決することができます。
33126,今回の作成操作を保存しますか？
33127,（次回このセーブデータでプラグインパックを作成するとき、今回同様の作成工程を続ける）
33128,保存
33129,保存しない
33130,すべて
33131,私が作成したもの
33132,私が購入したもの
33133,公式
33134,現在プラグインパックがありません。マップ内で1つ新規作成してみましょう！
33135,現在プラグインパックがありません。リソース工房を見に行ってみましょう！
33136,アップロード済み
33137,販売中
33138,ダウンロード
33139,未ダウンロード
33140,このプラグインパックをダウンロードしますか？
33141,プラグインパック名
33142,先にプラグインパックを選択してください
33143,インポート
33144,アップロード
33145,アップロードをキャンセルする
33146,使用制限
33147,使用開始
33148,削除
33149,復元
33150,このプラグインパックを削除しますか？
33151,#cEF2D2D（公式プラグインパックを削除しても編集記録のみが削除され、プラグインパック自体が完全に削除されることはありません）#n
33152,#cEF2D2D（セーブデータ内で編集された内容を取り戻すことはできません）#n
33153,マップに再アクセスしなければインポートされたプラグインパックは有効とはなりません。マップに再アクセスしてください。
33154,あとで再入場
33155,#cEF2D2D警告：現在セーブデータのブロックプラグインが上限に達しています！上限を超えるプラグインパックのブロックプラグインは自動的に土ブロックに変換されます。#n
33156,現在のマップ内に以下のプラグインパックが存在しています。これらのプラグインパックについて全体を上書きまたはスキップすることができます。
33157,前回の編集時のゲームバージョン：
33158,退出管理
33159,このプラグインパックはアップロード履歴があります。今回の編集操作を同期してサーバーにアップロードしますか？
33160,アップロードしない
33161,マップに再アクセスしなければ編集されたプラグインパックが有効になりません。マップに再アクセスしますか？
33162,商品タイプを選択する
33163,追加したいプラグインパックを選択する
33164,内蔵プラグイン
33165,プラグインパックを編集する
33166,上書きする
33167,スキップ
33168,以下のプラグインパックはより新しいバージョンに対応しているため、マップをインポートできません。最新バージョンに更新してください！
33169,#cEF2D2D注意：総合倉庫内で個別のプラグインの内容を修正することはできません！#n
33170,現在のプラグインパックはより新しいバージョンに対応しています。最新バージョンに更新してください。
33171,先にプラグインを選択してください
33172,#cEF2D2D現在のプラグインパックの作者は他者がこのパック内の内容を修正することを許可していません！#n
33173,プラグインパック作成のヘルプ
33174,"#cfa7a0fプラグインパックはどのように作成するの？#n
 
 1.パッキングしたいプラグインにチェックを入れ、「追加決定」をクリックします。
 2.パッキングする変数を確認します。
 3.あなたのプラグインパックの基本情報を編集します。例えばプラグインパックの名称や説明を記載します。
 4.選択したプラグインの状況を再確認します。プラグインに問題が存在する場合は指摘されます：赤点——このプラグインのトリガーに問題がある。感嘆符——このプラグインはリソース工房でダウンロードされたモデルが引用されている。
 5.「作成」をクリックします。あなたのプラグインパックであれば作成完了ですよ！作成が完了したプラグインパックは「現在のマップ」と「総合倉庫」内に各1部ずつ保存されます。
 
 注意：マップに再アクセスしなければ作成されたプラグインパックは有効とはなりません！
 
 今すぐあなたのプラグインパックを作成しましょう！"
33175,プラグインパック編集のヘルプ
33176,"#cfa7a0f現在のマップ：#n
 現在のマップ内でインポート済みのプラグインパックを編集できます。内容は以下を含みます：
 1.プラグインパックの表示図、名称などの基本情報。
 2.プラグインパック内の個別のプラグインの内容を修正する。例えば外観、属性、個別トリガーなど。
 3.編集を保存してからマップに再アクセスすれば、編集されたプラグインパックが有効となります。
 
 #cfa7a0f総合倉庫：
 総合倉庫内で編集可能な内容：
 1.プラグインパックの名称などの基本情報。
 2.プラグインパック内の個別のプラグインの内容。例えば外観、属性など。
 3.表示図、及び個別のプラグイン内のトリガーやシナリオの修正は許可されません。
 
 
 注意：ダウンロードされたプラグインパックについて作者が編集機能を開放していなければ、修正することができません。さらにプラグインの内容をチェックすることもできません。"
33177,販売可能なプラグインパックがまだありません。総合倉庫に行って1つアップロードしてみましょう！
33178,プラグインパック特集
33179,マップに再アクセスしなければ新規作成されたプラグインパックは有効とはなりません。マップに再アクセスしてください。
33180,同期
33181,以下の選択されたプラグインパックを総合倉庫と同期しますか？この操作により総合倉庫内にあるこのプラグインパックが上書きされます。
33182,最終修正時間：
33183,以下のプラグインパックは総合倉庫内でアップロード済みです。総合倉庫と同期してサーバーに上書きアップロードしますか？
33184,同期してアップロードする
33185,同期のみ
33186,マップに再アクセスしなければ削除操作は有効とはなりません。マップに再アクセスしてください。
33187,マップに再アクセスしなければ使用開始操作は有効とはなりません。マップに再アクセスしますか？
33188,マップに再アクセスしなければ使用制限操作は有効とはなりません。マップに再アクセスしますか？
33189,他のプラグインをダウンロードしてチェックします！
33190,今回の修正を販売中の商品と同期しますか？
33191,販売を更新する
33192,総合倉庫：@1
33193,現在のマップ：@2
33194,選択されたプラグインが上限に達しています！
33195,現在のマップのプラグインパック数が上限に達しているため、インポートに失敗しました！
33196,商品情報を編集する
33197,編集を保存する
33198,このプラグインパックをインポートすることによって現在のマップのブロックプラグイン数が上限に達したため、このプラグインパック内のブロックプラグインを土ブロックに変換しました。正常に使用できません。
33199,アップロード中
33200,以下のプラグインは他のプラグインパック内の内容を参照しています。これらのプラグインは新規のプラグインパック内に追加することができないため、チェックを外しました。
33201,更新待ち
33202,更新成功！商品が審査に通るとリソース工房に表示されます。
33203,このプラグインパックは商品としてリソース工房で販売されたことがあります。まず販売中に戻して最新バージョンと同期します。その後この商品の情報を更新することができるようになります。
33204,更新をキャンセルする
33205,このプラグインパックはローカルで編集履歴がありますが更新内容がアップロードされていません。このプラグインパックを再アップロードしてください。そうすれば販売を行えます。
33206,このプラグインパックは現在販売審査中のため、販売を更新することができません。
33207,リソース工房からダウンロードしたモデルを含むプラグインパックをフィルタリングしました！
33208,アップロードに成功しました
33209,この商品は作者に削除されました！
33210,使用制限されたプラグインパックは編集できません！
33211,審査中の商品は販売を更新できません。審査に通ってからリトライしてください！
33212,空のプラグインパックは作成できません！
33213,追加したいプラグインを選択する
33214,規約違反のプラグインパックは使用できません！
33215,このプラグインパックは規約違反のため編集できません！
33216,現在のプラグインパックはこのマップをインポート済みです。上書きしますか？
33217,必ず1枚のマップを選択しなければなりません！
33218,審査中の商品については商品情報を編集することができません！
33219,審査中の商品は削除できません。審査に通ってから削除してください！
33220,規約違反のプラグインパックは販売が許可されません！
33221,プラグインの取得に失敗しました。再販売してください。
33222,現在のマップのプラグインパック数が上限に達しているため、新規パックを総合倉庫に保存しました。
33223,このストーリーは現在のプラグインパック内に入っていないため編集ができません
33224,プラグインを新規テンプレートに保存するとき、個別トリガーと個別シナリオはマップに再アクセスしなければコピーできません。マップに再アクセスしてください。
33225,プラグインパックの内容を呼び出したプラグインは新規プラグインパックに追加できません！
33226,現在のマップにアクセスしますか？
33227,インポートに成功しました
33228,インポートに失敗しました
33229,このプラグインパックは販売中の状態です。リソース工房で商品を削除してからリトライしてください。
33230,プラグインパックの内容を削除してから販売を更新してください
33231,一部のプラグインは引用されたモデルが失われました。パッキングを続けますか？
33350,@Null@
33351,ミニチュアモデルをローディング中…
33352,ミニチュアモデルのローディングが完了しました！
33353,プラグインパックをローディング中…
33354,プラグインパックのローディングが完了しました！
33355,オーディオの読み込み中...
33356,オーディオの読み込み完成
33399,@Null@
34000,無視
34001,エンチャント庫
34002,IDの挿入
34003,編集モード起動
34100,@Null@
34101,ワールド設定
34102,時間
34103,天気
34104,モンスター作成
34105,重力
34106,物理車両
34107,落下ダメージスイッチ
34108,マップルール
34109,オープニング設定
34110,ゲーム目標
34111,チーム設定
34112,オープニング紹介
34113,オープニング紹介を有効にする
34114,ゲーム開始
34115,プレイヤー設定
34116,プレイヤー行動
34117,復活設定
34118,命の数
34119,キャラクター特長
34120,キャラクター特長の有効化
34121,プレイヤー操作
34122,二段ジャンプ
34123,移動できる
34124,マウント操作
34125,マウントを召喚できる
34126,復活ルール
34127,復活方法
34128,自動的に復活
34129,復活ボタンをクリックする
34130,敗戦ペナルティ
34131,表示設定
34132,プロンプト設定
34133,視点設定
34134,プレイヤー属性
34135,初期属性
34136,初期アイテム
34137,初期外観
34138,経験モード
34139,アイテムが落ちて箱になる 
34140,オープニング紹介を設定する
34141,新規紹介を追加する
34142,画像表示
34143,紹介テキスト
34144,画像のトリミングに進むをクリック
34145,チーム設定
34146,チームを結成する
34147,チームカラー
34148,チーム名
34149,最大人数
34150,合計人数の上限：@1/40
34151,チームがありません
34152,チーム1
34153,チーム2
34154,チーム3
34155,チーム4
34156,チーム5
34157,チーム6
34158,チーム分配方式
34159,分配方式
34160,順番におる配布する
34161,ランダムに配布する
34162,配布しない
34163,自分で選ぶ
34164,基礎設定
34165,権限設定
34166,初期属性
34167,初期アイテム
34168,初期外観
34169,カスタマイズ設定
34170,カスタマイズ編集権限
34171,攻撃可能
34172,ダメージを受ける
34173,倒される
34174,アイテムを拾える
34175,アイテムを捨てられる
34176,基礎属性
34177,HP
34178,空腹度
34179,攻撃
34180,物理攻撃
34181,エレメント攻撃
34182,防御
34183,物理防御
34184,エレメント防御
34185,移動
34186,基本速度
34187,ショートカットバーアイテム
34188,バックパックアイテム
34189,初期モデル
34190,カッコいい紹介文を書いてね...
34191,キャラクターの初期モデル
34192,カスタマイズモデルを使用開始する
34193,モデル選択
34194,スター設定
34195,スター獲得上限
34196,レベルモード
34197,レベルモードを有効にする
34198,レベル上限
34199,経験値成長
34200,現在の合計経験値：@1
34201,クイック設定
34202,レベル範囲
34203,経験値範囲
34204,成長曲線
34205,標準
34206,前期
34207,後期
34208,レベルアップスピードは平均的、各段階でレベルアップに必要となる経験値もすべて平均的です。
34209,前期はレベルアップスピードが速く、後期はレベルアップに必要となる経験値が多くなります。
34210,前期はレベルアップスピードが遅く、後期はレベルアップに必要となる経験値が少なくなります。
34211,道具を使える
34212,現在のマップはマウントの召喚が許可されていません
34213,@1秒後自動選択
34214,初期アイテム
34215,ショートカットバー初期アイテム
34216,バックパック初期アイテム
34217,初期装備
34218,ショートカットバー初期アイテムの設定
34219,アイテム選択
34220,バックパック初期アイテムの設定
34221,数量
34222,@1を1つ選択する
34223,デフォルト
34224,カスタマイズ
34225,初期装備の設定
34226,設定失敗。正確なレベル範囲を設定してください
34227,設定失敗。正確な経験値範囲を設定してください
34228,設定可能な合計人数が上限に達しています。このチームの最大人数は@1人に設定されています。
34229,画像未設定
34230,レベル経験値の排出
34231,レベルモードを有効にしたマップ内でのみ有効です。レベル経験値はプレイヤーのレベルをアップさせることができます。
34232,詳細情報
34233,近接攻撃
34234,遠距離攻撃
34235,爆発攻撃
34236,燃焼攻撃
34237,毒攻撃
34238,カオス攻撃
34239,近接防御
34240,遠距離防御
34241,爆発防御
34242,燃焼防御
34243,毒防御
34244,カオス防御
34245,チーム加入に成功しました！
34246,このチームは人数がいっぱいです。他のチームを選択しください
34247,あなたのチームを選択する
34248,Lv.@1にレベルアップしました！
34249,視点を変更
34250,ダメージの数値を表示する
34251,表示しない
34252,自分だけ
34253,同じチーム
34254,全部
34255,有効化に失敗。マップはダメージの数値表示がオフになっています
34256,HP
34257,有効化に失敗。マップは体力バーの表示がオフになっています
34258,最大プレイヤー数の設定
34259,推奨プレイヤー数
34260,マップタイプに基づいて、高速接続されたプレイヤー数を推奨します。
34261,チーム人数別
34262,(＠1名)
34263,設定したチーム人数に応じて入力します。
34264,プレイヤー数のカスタマイズ
34265,(＠1名)
34266,"#cfa7a0f最大プレイヤー数説明#n
最大プレイヤー数の設定は、マルチプレイヤー数をコントロールします。より良いゲーム体験のために、最大マルチプレイヤー数は、マップ開発者が決めます。

#cfa7a0fオプション説明#n
1. 推奨プレイヤー数：マップタイプに基づいて、高速接続されたプレイヤー数を推奨します。
2.チーム人数：設定したチーム人数に応じて入力します。 (最大40名、最小2名)
3.プレイヤー数のカスタマイズ：一般的に、チームプレイのないマップに適用されます。 (最大40名、最小2名）。
4.チーム人数やカスタムプレイヤー数が20名を超える場合は、認定開発者のみが設定できます。

#cfa7a0fWarm Tip#n
プレイヤー数が多ければ多いほどいいのではなく、マップのプレイ方法やサイズに合わせる必要があります。"
34267,非認定開発者は、最大20名まで設定できます。あなたの設定は定員オーバーとなります。
34268,キャンセル
34269,認証開発者になる
34270,チームは少なくとも2名以上の必要があり、「システム推奨」オプションが選択されます。
34271,はい
34272,開始人数は1人または無制限。ゲーム途中の参加を無効にすることができない。
34300,モデルをインポートする
34301,インポートする
34302,名称を入力してください
34303,説明を入力してください
34304,@Null@
34305,@Null@
34306,@Null@
34307,@Null@
34308,@Null@
34309,@Null@
34310,@Null@
34311,@Null@
34400,@Null@
34401,アップロード設定
34402,権限設定
34403,#L#cfa7a0fテンプレート化マップ#nとしてアップロードする
34404,テンプレート化設定
34405,テンプレート化モード
34406,買取制
34407,学習専用
34408,課金方式
34409,ダウンローダーはテンプレートマップとして再度アップロードすることはできません
34410,ダウンローダーは商用コンテンツを追加することができます
34411,課金方式を設定可能
34412,ダウンローダーがテンプレートを使用してアップロードすると強制的にテンプレートマップとしてアップロードされます
34413,ダウンローダーは商用コンテンツを追加することができません
34414,課金方式を設定不可
34415,二次創作
34416,テンプレートを使用する
34417,テンプレートマップのみ検索する
34418,テンプレートマップを作成する
34419,セーブデータリストがいっぱいです。整理してからテンプレートを使用してください
34420,本マップは学習専用のため開発者ショップを設定できません
34421,以下のリソースはテンプレートマップの作者に帰属しているため、総合倉庫に移動させることはできません
34422,このリソースはマップ作成者のオリジナルリソースではないため、リソース工房でアンロックすれば使用することができます。アンロックに進みますか？
34423,原作をチェックする
34424,テンプレート情報
34425,原作
34426,このマップが見つかりません。作者が販売終了したかまたは規約違反です
34427,作者：
34428,発表時間：
34429,"本マップはテンプレートマップです。テンプレートマップを作成すると、このマップに編集を行うことができます。
 
 このマップのテンプレートモードは#cfa7a0f学習専用#nです。マップへの修正のみ許可されています。#c01c21bあらゆる商用コンテンツの追加はできません#n。編集後に発表されるマップはテンプレート機能が強制的にオンになります。
 
 決定をクリックすると#cfa7a0fセーブデータリスト#nに編集可能なマップが作成されアクセスできます。続けますか？"
34430,現在のテンプレートマップはこのトリガーの使用に対応していません
34431,おすすめテンプレート
34432,無料使用
34433,"本マップはテンプレートマップです。テンプレートマップを作成すると、このマップに編集を行うことができます。
 
 このマップのテンプレートモードは#cfa7a0f買取制#nです。マップへの修正のみ許可されています。#c01c21bあらゆる商用コンテンツの追加ができます#n。編集後に発表されるマップはテンプレート機能をオンにできません。
 
 決定をクリックすると#cfa7a0fセーブデータリスト#nに編集可能なマップが作成されアクセスできます。続けますか？"
34434,現在のマップは開発者商用機能が使用できません
34435,自身のマップにテンプレートを作成できません
34436,マップ内にオリジナルではないリソースが含まれているため、買取制テンプレートマップとしてアップロードできません。
34437,現在テンプレート情報はありません
34438,使用に失敗しました！マップが未審査です
34439,使用に失敗しました！このマップはテンプレートマップではありません
34440,使用に失敗しました！テンプレートタイプエラー
34441,使用に失敗しました！
34442,テンプレートマップ内にプラグインパックを新規作成できません
34600,@Null@
34601,プレイヤーデータを保存する
34602,詳細設定
34603,保存するデータを選択する
34604,アイテム
34605,人物属性
34606,ステータス
34607,コイン
34608,バックパックアイテム
34609,ショートカットバーアイテム
34610,装備バー
34611,HP
34612,空腹度
34613,基本速度
34614,攻撃力/防御力
34615,現在のレベル/経験値
34616,現在のステータス効果
34617,スター数
34618,ゲーム進行状況
34619,"このゲーム進行状況
 （#cfa7a0fアップロード済みのゲーム進行状況についてはアップロードがキャンセルされ削除されます#n）を削除します"
34620,"このゲーム進行状況
 （#cfa7a0fアップロード後にデバイス間で進行状況が同期されます#n）をアップロードします"
34621,管理
34622,アップロード
34623,アップロードをキャンセルする
34624,削除
34625,今回のプレイ進行状況が「ゲーム進行状況」に保存されました
34626,アップロード済み
34627,アップロード数が上限に達しているため、このゲーム進行状況をアップロードできません
34628,プレイ時間
34629,最近のプレイ
34630,クラウド変数をアップロードする
34631,マップ内でアップロードされたクラウド変数が上限に達しているため、新規クラウド変数を作成できません
34632,クラウド変数のアップロード、変数内のデータをサーバーにアップロードすれば、データを長期保存できます。
34633,この変数はクラウド変数です。削除するとプレイヤーデータが失われる可能性があります。削除しますか？
34634,プレイモードを退出後
34635,マップをリセットする
34636,マップを再設定しない
34637,このマップをプレイするプレイヤーが、別のルームにアクセスした場合、同じキャラクターデータを共有します。
34638,"#cfa7a0fプレイヤーデータの保存とは？#n
 このマップをプレイするプレイヤーが、別のルームにアクセスした場合、同じキャラクターデータを共有します。
 別のルームにアクセスして同じマップでプレイすることで、キャラクターデータが引き継がれます。
 
 #cfa7a0fどんなプレイヤーデータが保存されるの？#n
 詳細設定内で保存するデータにチェックを入れます
 1.アイテム情報：バックパック、ショートカットバー、装備バー内のアイテム情報の保存を設定できます
 2.人物属性：人物のHP、空腹度、基本速度、攻撃力/防御力、現在のレベル/経験値の保存を設定できます。
 3.ステータス：人物の現在所持しているステータス効果及び持続時間の保存を設定できます
 4.コイン：人物が所持するスター数及び獲得進行状況の保存を設定できます。"
34639,"このゲーム進行状況
 （#cfa7a0fアップロードをキャンセルすると同期を行うことができません#n）のアップロードをキャンセルします"
34640,#c01c21b@1時間プレイしました
34641,進行状況が失われないように今回のゲーム進行状況をアップロードしますか？
34642,現在ゲーム進行状況はありません
34643,アップロードにエラーが発生しました。アップロード失敗
34644,アップロードの取消しができませんでした
34645,ゲームの進行状況のアップロードに成功しました
34646,アップロードをキャンセルしました
34647,@Null@
34800,@Null@
35000,@Null@
35001,親友@1に書く
35002,さようなら、親愛なる@1
35003,@1への手紙
35010,@Null@
35011,あなたが私の仮面を外してくれましたね、以前仮面をつけていたとき頭がくらくらしました。今では頭が良くなりましたよ！
35012,以前の事は、まったく思い出せません。あなたが私を家に連れて帰ってくれたことだけを覚えています。
35013,あなたは私の最高の友人です。あなたを見ると楽しい気分になります。
35020,@Null@
35021,ここでの生活は最高ですが、そろそろ行かなければなりません。私は以前いた町を探しに行くつもりです——まだ私は自分が誰かも、家族や友人がどこにいるのかも思い出せませんが。
35022,私はあなたとの生活が大好きです。でも旅行にも行ってみたい。私は決心しました——1人で探険に行きます！ありがとう。そして、さようなら！
35023,あなたと一緒にいるのは楽しかった、でも私はいつでもどこでも、好きなように食べては寝るような自由な生活がずっと好きです。今私は1人で外の世界で暮らすと決めました。これまで色々とお世話してくれてありがとう。
35030,@Null@
35031,#rそうだ、家の中には食べ物が少なすぎます。お腹をすかさないように、たくさん蓄えておいた方がいいです。
35032,#r以前私のお腹はずっとグーグーなっていました。外の世界に美味しいものがたくさんあればいいな。考えただけでよだれが出てきました。
35033,#r外の世界には美味しいものがたくさんあるんでしょう？焼肉、野菜、パン···もう我慢できない！
35040,@Null@
35041,#rそうだ。町に柔らかいベッドがあればいいな。以前寝てるときに、地面の石がお尻にあたって痛かったから。
35042,#rPS：あなたのところは何もかも快適です。もし就寝用のベッドがあればもっとよかったかな。ずっと外で寝ていたら病気になりますよ。
35043,#rPS：私は以前寝る場所が見つけられなかったので、よくあなたの前で居眠りしていました。怒らないでくださいね。
35049,@Null@
35050,記念碑
35051,"@1の@2@3は
 @4の町で@5日
 @6生活しました。その後すぐに町を離れました
 
 @7"
35052,——記念@1
35053,高所から落下するという不慮の事故で、重傷を負いました
