id,中文繁體
16313,打包資源失敗
16314,參數錯誤
16315,最多同時下載10個商品
16316,該商品正在下載中
16317,超時
16318,重試
16319,商品已達上限
16320,請先同意協議
16321,迷你號創建不滿七天，無法創建商品
16322,實名認證後，可創建商品，商品可將資源中心總庫中已上傳的資源放到商品中上架
16323,未登陸
16324,資源過小
16325,資源過大
16326,資源數量已達上限
16327,資源空間已達上限
16328,錯誤的資源ID
16329,"資源正在商品中上架,不能取消上傳"
16330,該資源不存在
16331,錯誤的商品類型
16332,商品名稱不能為空
16333,商品數量已達上限
16334,組成商品的資源參數錯誤
16335,資源已在其他商品中上架
16336,資源詳細信息為空
16337,錯誤的商品ID
16338,"商品不存在,無法提交審核"
16339,"商品審核未完成,不能再次提交"
16340,"這不是你的商品,無權操作"
16341,錯誤的迷你號
16342,錯誤的舉報參數
16343,自己不能評價自己的商品
16344,已經評價過該商品了
16345,"商品名稱為空,無法評價"
16346,"商品信息為空,無法評價"
16347,"系統忙,暫時查不到評價情況"
16348,"系統忙,暫時無法收藏"
16349,"需要實名認證, 才能上傳商品"
16350,操作太快了，放慢點節奏（@1s）
16351,篩選結果： #cfa7a0f@1#n標籤、#cfa7a0f@2#n標記、#cfa7a0f@3#n貨幣
16352,商品名字太長
16353,商品描述太長
16354,不滿足上架商品條件
16355,商品名稱校驗超時
16356,商品名稱不合規
16357,商品描述校驗超時
16358,商品描述不合規
16359,違規資源，無法選擇
16360,請添加標籤
16361,下載確認
16362,部分資源下載失敗，已下載的請在資源中心-總庫中查看
16363,找不到資源
16364,盜取他人作品
16365,不能收藏自己的商品
16366,剩餘商品下載次數不足
16367,該商品已下架，無法下載
16368,該商品涉嫌違規，無法下載
16369,該商品無法下載
16370,商品重新審核失敗
16371,您的資源工坊權限已被封禁
16372,沒有權限
16373,您將花費#c01aa10@1×@2#n來購買商品#cf7770f@3#n，請確認。 （適度娛樂理性消費）
16374,廣告模式
16375,請輸入價格
16376,#cf4b225注意：商品中包含您在其他商品解鎖過的資源，是否繼續？ #n
16377,推薦商品
16378,商品名稱
16379,功能
16380,像素畫
16381,男性
16382,女性
16383,夥伴
16384,戰士
16385,法師
16386,牧師
16387,射手
16388,二次元
16389,環境
16390,自動化
16391,生活
16392,娛樂
16393,便攜
16394,動畫
16395,文字
16396,聲音
16397,學習
16398,採集
16399,戰鬥
16400,生產
16401,魔法
16402,陷阱
16403,材質
16404,商品
16405,作者迷你号
16406,商品关键词
16500,版本過低
16501,@Null@
16502,@Null@
16503,@Null@
16504,@Null@
16505,@Null@
16550,@Null@
16551,@Null@
16552,@Null@
16553,@Null@
16554,@Null@
16555,@Null@
16556,@Null@
16600,@Null@
16601,局部觸發器
16602,局部腳本
16603,若此變量與當前插件綁定，則在當前插件打入插件包時的選擇變量階段，會自動勾選該變量
16604,不再提示
16605,綁定
16606,解綁
16607,#cF62D2D注意：當前變量已被局部觸發器中的某一參數所引用，無法解除綁定！ #n
16608,新版
16609,舊版
16610,編輯舊版
16611,檢測到本插件曾使用過舊版觸發器，請問需要還原至舊版進行編輯嗎？
16612,（#cF62D2D注意：舊版觸發器無法進行添加操作，且無法被打包進插件包中#n）
16613,檢測到本插件曾使用過舊版腳本，請問需要還原至舊版進行編輯嗎？
16614,（#R注意：舊版腳本無法進行添加操作，且無法被打包進插件包中#n）
16615,取消
16616,局部變量
17000,@Null@
19990,方塊編輯說明
19991,"方塊插件選項欄說明：
 #cfa7a0f外觀：#n可更改方塊的名稱、描述和模型。模型支持選擇遊戲裡部分方塊以及資源庫的微縮模型。
 #cfa7a0f屬性：#n可調整各項基礎屬性、掉落物與碰撞類型等。 "
19992,生物編輯說明
19993,"生物插件選項欄說明：
 #cfa7a0f外觀：#n可更改生物的名稱、描述、模型和模型大小。模型支持選擇遊戲裡部分生物、已擁有的角色與裝扮以及資源庫的微縮模型。
 #cfa7a0f屬性與戰鬥：#n可設置調整生物的類型、各項屬性和戰鬥能力等等。
 #cfa7a0f高級：#n可新增或編輯生物的行為與特性。
 #cfa7a0f互動：#n可創建或編輯商店，可編輯已有劇情，不能創建劇情。
 PS：劇情只能通過劇情編輯進行創建，並指定觸發目標為此生物，互動內才顯示劇情。 "
19994,道具編輯說明
19995,"道具插件選項欄說明：
 #cfa7a0f外觀：#n可更改道具的名稱、描述和模型。模型支持選擇遊戲裡部分道具以及資源庫的微縮模型。
 #cfa7a0f屬性：#n根據不同的道具類型，可調整對應類型的各項屬性。
 #cfa7a0f技能：#n可新建或編輯道具技能與效果。
 #cfa7a0f包含物品：#n可新建或編輯打開包裹所包含的道具、道具數量和出現概率（此項只針對包裹類型的道具）。
 PS：道具的類型無法被修改，只能在新建或修改原版時進行選擇（道具類型：雜物、工具、弓、彈藥/投擲物、槍械、食物和包裹）"
19996,配方編輯說明
19997,"配方插件選項說明：
  合成物品支持選擇遊戲裡部分道具、方塊以及自定義物品。
  勾選“不需要工具箱”，則配方可在人物背包的合成界面進行合成。
  配方類型為合成物品在工具箱內的類型所屬。
  生產數量為合成所得物品數量。需要的材料最多可選6個物品。 "
19998,熔煉編輯說明
19999,"熔煉插件選項說明：
 熔煉材料與燒煉獲得的物品支持選擇遊戲裡部分道具、方塊以及自定義物品。
 點選“可以燃燒”則熔煉材料同時可作為燃料，燃燒時間是獲得熔煉物品的所需時長。
 PS：只點選“可以燃燒”不選擇燒煉獲得的物品，則熔煉材料只作為燃料。 "
20101,開發者提示
20102,您的開發者信用積分已達到@1分，成功升級為@2開發者，特此通知。
20103,由於您的違規行為，開發者信用積分已下降至@1分，降級為：@2開發者，特此通知。
20104,普通
20105,LV1.星塵
20106,LV2.星雲
20107,LV3.恆星
20108,LV4.紅巨星
20109,LV5.超巨星
20110,LV6.超新星
20111,LV7.黑洞
20112,開發者
20113,快捷入口
20114,成為開發者
20115,對像庫
20116,插件庫
20117,資源中心
20118,觸發器
20119,腳本
20120,商店設置
20121,快捷道具欄
20122,（點擊後會切換快捷道具欄所有道具）
20123,模型製作
20124,快速建造
20125,電路設計
20126,玩法設計
20127,開發者手冊
20128,快捷道具欄已切換為常用模型製作道具
20129,快捷道具欄已切換為常用快速建造道具
20130,快捷道具欄已切換為常用玩法設計道具
20131,快捷道具欄已切換為常用電路設計道具
20132,檢測到你的快捷道具欄有信息類道具（藍圖，信紙等），繼續操作會替換掉快捷道具欄所有道具
20133,認證開發者
20134,取消
20135,開發者
20136,模型資源
20137,插件資源
20138,X個插件未生效
20139,重啟地圖
20140,發布資源需要先上傳資源至服務器，檢測到該資源未上傳，即將為您上傳該資源。
20141,發布資源需要將資源移入總庫並上傳至服務器，即將為您將資源移入總庫並上傳。
20142,#c0aaa1a@1#c657476個文件（含下載）
20143,開發者工具懸浮窗
20200,外星生存天數：
20201,萌眼星上無法放置床
20202,氧氣提煉裝置
20203,放入燃料和氧氣材料後氧氣提煉開始
20204,氧氣槽充滿後將持續消耗並產生安全區域
20205,需要火箭燃料
20206,歡迎來到萌眼星
20207,"#c3f4f4f外星危險重重，缺氧的環境中如何生存下來？#n
 #c3f4f4f收集氧氣果，建立氧氣區，收集配方圖紙，製作氧氣背包…#n
 #c3f4f4f注意！重生會返回地表！ #n#r
 #cfa7a0f勇敢的去探險吧！ #n"
20208,@self在游泳過程中要注意氧氣消耗哦~
20209,萌眼星不能放置桃木圖騰
20210,提示：請勿分享個人隱私信息
20211,您設定的年齡低於13歲，無法使用此功能
20212,至少輸入6個字符
20213,迷你星工場
20214,動畫
20215,風格
20216,復古
20217,活力
20218,出場
20219,行走
20220,坐下
20221,耍帥
20222,舞蹈
20223,保存裝扮
20224,已保存到 裝扮-已擁有
20225,你的角色還未保存，是否繼續退出？
20226,先退出當前存檔才可以再進入迷你星工場
20227,控制#cfa7a0f角色旋轉縮放#n，點擊角色進行互動
20228,點擊展開服飾列表，可以使用定制庫內的飾品#cfa7a0f打扮角色#n！
20229,點擊切換動畫列表，讓你的角色#cfa7a0f動起來#n！
20230,點擊切換風格列表，還能選擇你喜歡的#cfa7a0f皮膚風格#n哦！
20231,最後#cfa7a0f記得保存#n！還可以分享給好友哦！
20232,迷你星裝扮
20233,(手動上傳審核，審核通過後才能使用)
20234,迷你星工場
20235,迷你星裝扮存檔已滿，請刪除後再進入迷你星工場
20236,請將圖紙黑邊框放入相機框內
20237,使用迷你星工場，需要迷你世界開啟相機權限
20238,直接進入
20239,空位#c0aaa1a×@1
20240,感謝
20241,揮手
20242,迷你星工場製作流程
20243,前往社區下載 #L#cffda0a官方繪圖卡#n查看詳細教程
20244,用A4紙打印繪圖卡#L#cffda0a點擊保存繪圖卡到相冊#n
20245,用畫筆繪製裝扮
20246,將黑邊框放入相機框內
20247,以後不再提醒
20248,啟動相機
20249,重拍
20250,思考
20251,哭泣
20252,生氣
20253,開心
20254,倒地
20255,擺姿勢
20256,是否返回拍照界面？
20257,銳化
20258,立體感
20259,@Null@
20260,@Null@
20261,@Null@
20262,@Null@
20263,@Null@
20264,@Null@
20265,@Null@
20266,@Null@
20267,@Null@
20268,@Null@
20269,@Null@
20270,@Null@
20271,@Null@
20272,@Null@
20273,@Null@
20274,@Null@
20275,@Null@
20276,@Null@
20277,@Null@
20278,@Null@
20279,@Null@
20280,@Null@
20281,@Null@
20282,@Null@
20283,@Null@
20284,@Null@
20285,@Null@
20286,@Null@
20287,@Null@
20288,@Null@
20289,@Null@
20290,@Null@
20291,分
20292,超越了@1%的玩家
20293,著色
20294,所有拍攝內容都是玩家自由創作，與遊戲運營商無關
20295,正在保存圖片
20296,保存成功
20297,照片不符合需要重拍
20298,詳情
20299,典藏
20300,保存圖紙到相冊
20301,無效兌換碼
20302,該兌換碼已被使用！
20303,該兌換碼已過期
20304,已擁有此皮膚裝扮，請勿重複領取
20305,哇！恭喜你成功解鎖“啵啵”與“嘟嘟”，迷你隊長將贈送你一款新皮膚“嘟嘟啵啵”！
20306,下載失敗
20307,下載成功保存到相冊
20308,兌換皮膚
20309,審核中
20310,違規
20311,該裝扮圖片涉嫌違規，是否刪除
20312,暫時僅支持手機版本使用
20313,審核成功前無法分享
20314,迷你星工場（繪圖卡拍攝）
20315,迷你星工場（分步拍攝）
20316,沒有圖紙？
20317,單位：厘米(cm)
20318,根據尺寸提示，在空白紙張上畫出對應圖形，並用畫筆繪製裝扮， #L#cfa7a0f查看分步拍攝的詳細教程#n
20319,#cffda0a頭部#n繪圖
20320,身體#cffda0a正面#n繪圖
20321,身體#cffda0a背面#n繪圖
20322,使用分步拍攝，將相機框與相應的繪圖區域對齊，分步驟進行拍攝，生成模型
20323,繪圖卡拍攝
20324,分步拍攝
20325,將繪圖卡黑框放在拍攝區域內
20326,掃一掃
20327,上一步
20328,無預覽
20329,頭部預覽
20330,身體正面預覽
20331,頭部
20332,身體正面
20333,身體背面
20334,完成預覽
20335,即將審核迷你星裝扮（審核完成後使用才能在聯機中可見）
20336,請將二維碼放入框內
20337,上傳成品
20338,上傳成品說明
20339,"#cfa7a0f上傳前的準備#n
  下載官方繪圖卡，在繪圖卡作圖區域完成作品。
  
  #cfa7a0f如何上傳成品#n
  點擊“上傳成品”，在文件打開窗口找到並選擇繪圖卡，點擊打開。
  #cef2d2d注意：上傳的繪圖卡與官方繪圖卡的尺寸大小必須保持一致（標準A4紙張）。 #n
  
  #cfa7a0f預覽與保存#n
  完成上傳後，你的作品就會展示在星裝扮編輯界面中哦。
  保存後需要手動上傳，審核通過後，聯機才可見。"
20340,重新上傳
20341,注意：若生成的模型有問題，請確認繪圖卡的尺寸與方向正常（詳情請查看 #L#cfa7a0f上傳成品說明#n）
20342,內容未審核，無法使用，請手動上傳審核
20343,內容審核中，暫時無法使用
20344,內容違規，無法使用與編輯
20345,星舞動
20346,星 · 舞動
20347,星裝扮
20348,星 · 裝扮
20349,我的工場
20350,敬請期待
20351,設置
20352,頁面動效
20353,星舞動展示
20354,選擇裝扮
20355,選擇動作
20356,#cffffff請在後置攝像頭前展示你的動作#n
20357,#cffffff快錄一個#cfa7a0f@1#n動作吧#n
20358,#cffffff切換為@1動作#n
20359,#cffffff開始錄製動作#n
20360,延時錄製(5s)
20361,模型管理(@1/3)
20362,星舞動說明
20363,"星舞動通過人體骨骼識別能力，將現實的人體動作匹配到裝扮角色上。
玩家只需要攝像頭前展示出人體，畫面中的裝扮角色即可實時與玩家動作匹配。
玩家還可以將動作錄製，並保存使用。
"
20364,"歡迎來到迷你星工場！迷你星工場採用了各種AR技術，將迷你世界與現實世界相互連通。
在這裡你可以體驗到最新穎、有趣的玩法。甚至可以將你每一個有趣的想法與故事，用迷你星工場來演繹！"
20365,【星舞動】
20366,單人拍攝
20367,雙人拍攝
20368,讓裝扮角色與你一同搖擺，錄製你的專屬動作！
20369,詳細教程
20370,#L不能玩？ #n
20371,#cef2d2d注意：使用功能期間請留意身邊的人或物，注意安全。 #n
20372,手機垂直地平面
20373,距離1-2米
20374,動作應用
20375,動作應用幫助
20376,"#cfa7a0f什麼是動作應用？ #n
使用動作應用，可改變玩家角色的動作。
玩家使用並進入遊戲，裝扮模型播放的動作（包括：站立、跑、躺下、坐下、游泳、攻擊、死亡、受擊），將替換為在使用中的動作應用的配置。

#cfa7a0f動作應用支持哪些皮膚裝扮？ #n
定制裝扮@1（後續版本將支持更多裝扮）"
20377,配置動作組合（動作應用）
20378,動作應用名字
20379,#cffffff@1@2#n替換為#cfa7a0f@3#n動作
20380,保存成功！
20381,保存成功！已另存為動作組合資源，可前往資源中心查看
20382,基礎動作
20383,表情動作
20384,另存為
20385,#L#cffffff資源
20386,最少配置一個動作才能保存
20387,資源命名(動作組合)
20388,標准人形
20389,普通人形
20390,此骨骼製作的動作，可通用部分皮膚裝扮的動作
20391,動作組合會保存到資源中心。默認（方塊、道具待機）動作不會保存在動作組合中。
20392,另存為動作組合資源，會保存到資源中心。
20393,#L#cfa7a0f保存動作組合
20394,生成標准人形模型
20395,載入動作
20396,保存動作
20397,#cfa7a0f@1#n動作將保存到資源中心
20398,資源庫模型
20399,資源庫動作
20400,地圖動作
20401,動作資源：文件@1/@2
20402,模型資源：文件@1/@2
20403,資源詳情
20404,名稱
20405,資源類型
20406,動作標記
20407,作者迷你號
20408,文件大小
20409,模型類型
20410,綜合
20411,組合
20412,單個
20413,微縮方塊
20414,微縮組合
20415,微縮道具
20416,微縮生物
20417,自定義模型
20418,您將花費#c0aaa1a@1×@2#n來開啟第#cfa7a0f@3#n個動作應用位，請確認。 #r（適度娛樂理性消費）
20419,頭部
20420,脖子
20421,上身
20422,肚子
20423,盤骨
20424,根骨骼
20425,肩部
20426,右肩
20427,右大手臂
20428,右小手臂
20429,右手掌
20430,左肩
20431,左大手臂
20432,左小手臂
20433,左手掌
20434,右大腿
20435,右小腿
20436,右腳
20437,左大腿
20438,左小腿
20439,左腳
20440,無法查看#r資源未下載
20441,不支持修改
20442,轉頭
20443,轉圈
20444,叉腰
20445,抬腿
20446,出場動畫
20447,動作命名
20448,上限100幀，每幀0.1秒
20449,標准人形動作
20450,標准人形的模型編輯，不可改變骨骼參數
20451,未修改內容，保存失敗
20452,載入成功
20453,載入失敗
20454,你正在使用的裝扮角色，暫不支持動作應用
20455,綜合
20456,官方動作
20457,自定義動作
20458,星舞動動作
20459,沒有動作數據，無法保存為動作組合
20460,只有默認動作，無法保存為動作組合
20461,動作文件數量已達上限
20462,確定要清除此動作應用方案嗎？
20463,官方動作不支持編輯
20464,位移控制
20465,只能調整位移
20466,此骨骼不支持模型編輯
20467,你的手機暫時不支持該功能
20468,註意:每天只能上傳審核5次
20469,您今天提交審核已超過5次，請明天再提交
20470,你在鏡頭前擺動作，我就跟你一起動哦
20471,"點一下錄製按鈕，倒計時3,2,1,GO！"
20472,哇，接下來你的動作，會全都錄下來哦
20473,錄製完成！看看你的舞姿如何
20474,保存後，給皮膚角色使用，還能編輯調整
20475,@Null@
20476,即將審核動作應用（審核完成後使用才能在聯機中可見）
20477,星舞動 | 是什麼？
20478,星舞動 | 怎麼用？
20479,星舞動 | 能幹嘛？
20480,轉身
20481,喜歡
20482,害羞
20483,尷尬
20484,發呆
20485,歡迎使用星舞動（動作捕捉）功能，接下來是功能介紹和引導哦
20486,功能引導結束
20487,上傳失敗，缺少本地文件（請選擇其他操作）
20488,（審核完成後使用才能在聯機中可見）
20489,@Null@
20500,拍照失敗
20501,@Null@
20502,@Null@
20503,@Null@
20508,@Null@
20509,@Null@
20510,動態發布
20511,插入圖片
20512,動態管理
20513,提交
20514,動態詳情
20515,我的動態
20516,最近回复
20517,編輯
20518,發表心情
20519,點擊輸入內容，限輸入15字
20520,個人空間
20521,優先展示頻道
20522,允許他人評論
20523,個人心情
20524,地圖
20525,動態
20526,相冊
20527,設置成功
20528,隱藏
20529,取消隱藏
20530,已置頂
20531,推薦語
20532,尚未設置推薦語，可以在地圖頻道進行編輯設置
20533,尚未設置推薦語
20534,地圖頻道
20535,人氣值
20536,展示中心
20537,——個人中心功能更新啦！ #r#r 1. 新增展示中心，可以在自己的空間裡推薦自己喜歡的遊戲內容。 #r#r 2. 新增個人心情，可以隨時更新自己的心情文字。 #r#r 3. 新增人氣系統，人氣值=好友數*10+粉絲數+地圖下載量+動態點贊數。 #r#r 4. 新增空間形象鎖，你可以將個人空間的形象鎖定，不會根據您使用的角色裝扮變化。 #r#r 5. 新增動態系統，你可以發布實時動態和好友粉絲分享遊戲內有趣的故事。 #r#r 6. 新增勳章系統，你可以完成遊戲內各項成就獲得酷炫勳章啦。
20538,形象鎖定功能未啟用
20539,可展示的地圖為空，請前往分享
20540,沒有可展示的地圖
20541,點擊輸入聊天內容，限制100字符
20542,非永久的裝扮不能鎖定
20543,該玩家已被關進小黑屋（封號），無法查看
20544,形象鎖定功能已開啟（鎖定）
20545,今天你已經對該圖片點過讚了，請明天再試
20546,圖片點贊數
20547,更多
20548,#b#cffda0a原創
20549,來自我的
20550,來自好友
20551,來自關注
20552,審核中
20553,審核通過
20554,審核失敗
20555,私有
20556,已被刪除
20557,置頂
20558,關閉評論
20559,隱藏
20560,刪除
20561,發布失敗
20562,請輸入內容
20563,評論失敗
20564,獲取動態詳情失敗
20565,刪除動態失敗
20566,回復了
20567,取消置頂
20568,開啟評論
20569,取消隱藏
20570,所有人
20571,好友
20572,粉絲+好友
20573,不可回复
20574,僅自己可見
20575,動態回復權限
20576,動態查看權限
20577,已置頂
20578,已取消置頂
20579,已關閉評論
20580,已取消關閉評論
20581,已隱藏
20582,已取消隱藏
20583,已刪除
20584,請不要置頂已隱藏的動態
20585,作者關閉了評論
20586,作者設置了評論權限
20587,分鐘前
20588,小時前
20589,暫無動態
20590,暫無評論
20591,發布成功！但需要審核通過後，其他人才能看得到
20592,五分鐘內不再顯示
20593,勳章
20594,成就值
20595,點擊佩戴
20596,該玩家暫時沒有獲得成就勳章哦
20597,恭喜你解鎖了新勳章
20598,當前勳章值
20599,@1點成就值
20600,@1獲得
20601,佩戴@1勳章成功，請到遊戲內查看
20602,已取消@1勳章佩戴
20603,完成勳章任務，獲得超級大獎
20604,成就獎勵
20605,未完成
20606,快看呀！這是我新解鎖的勳章@1
20607,勳章解鎖條件：
20608,勳章分享
20609,回复
20610,群組
20611,@1的群組
20612,跳轉
20613,屏蔽消息
20614,禁言
20615,踢出群組
20616,群組轉讓
20617,允許邀請好友
20618,群組好友邀請
20619,群組暫無其他成員，快去邀請好友吧
20620,群組詳情
20621,好友聊天
20622,你已被禁言，無法發言
20623,取消禁言
20624,無更多好友可邀請
20625,轉讓成功
20626,使用勳章失敗
20627,只有主持人擁有該權限
20628,主持人退出將導致群組解散，轉讓主持人可以使群組保留，您確定要解散群組嗎？
20629,@1不允許被加入群聊
20630,邀請失敗
20631,允許群組邀請
20632,當前群組人數已達上限，無法添加好友
20633,已達群組上限，無法創建新群組
20634,群組建立完成，目前參與群組的玩家有：@1
20635,歡迎玩家@1由玩家@2邀請加入群組
20636,邀請成功
20637,退出
20638,解散
20639,您暫時沒有群組聊天記錄，快聯繫好友創建群組聊天吧！
20640,新建群組
20641,由於你言論被過多玩家舉報，暫時無法使用群組聊天，請聯繫群組主持人解封
20642,由於你言論被眾多玩家舉報，暫時無法使用群組聊天，請等待到@1再試
20643,對方群組數量已達到上限
20644,勳章數據加載超時，請稍後再試
20645,玩家@1已成為新的主持人
20646,用戶已在群組中，不能重複添加
20647,同一天被舉報次數超過@1次，不允許取消禁言
20648,請勿發布違規信息，否則將受到迷你隊長的嚴厲處罰！
20649,升級到下一級勳章還差@1
20650,勳章已經達到頂級
20651,來自收藏
20652,個人中心主人自建作品
20653,TA的動態
20654,我的作品
20655,我的收藏
20656,TA的作品
20657,TA的收藏
20658,請不要置頂已隱藏的地圖
20659,請不要隱藏已置頂的地圖
20660,来自@1的推薦：@2
20661,掃描上面的二維碼，加我為迷你好友
20662,二維碼
20663,@Null@
20664,此名無法使用，請重新輸入
20665,評論成功！但需要審核通過後，其他人才能看得到
20666,設置成功！但需要審核通過後，其他人才能看得到
20667,發布成功！
20668,暱稱已提交正在審核中，可在個人中心查看
20669,（新暱稱審核中）
20670,無法改名，暱稱正在審核中
20671,@Null@
20700,@Null@
20994,迷你學堂獎勵
20995,恭喜你在迷你學堂答題活動中取得了好成績，以下是活動獎勵，請及時領取喔！
20996,@Null@
20997,@Null@
20998,@Null@
20999,@Null@
21000,聖誕快樂
21001,恭喜你在聖誕轉盤中獲得以下獎勵，請盡快領取。過期作廢。
21002,@Null@
21003,@Null@
21004,郵件中含有附件，請先領取後再刪除
21005,@Null@
21006,@Null@
21007,復活節快樂
21008,恭喜你在復活節彩蛋活動中獲得以下獎勵，請盡快領取。過期作廢
21009,玩法大作戰領獎通知
21010,親愛的小伙伴，感謝您積極參與本期玩法大作戰，並在排行榜上名列前茅，取得優異成績。活動獎勵請點擊[跳轉]按鈕，進入網頁後點擊[領取獎勵]即可，請注意查收。
21011,繽紛暑假，歡樂禮包
21012,"你在暑假大禮包活動中獲得了以下道具，請盡快領取，過期作廢！
 暑期嘉年華，驚喜不斷，限時推出精心搭配的定制庫裝扮禮包，更有免費禮包等你來領，讓你的形象更具個性，不再單調！"
21013,親愛的玩家您好，您已成功購買迷你雲服，請前往 [聯機大廳 - 我的 - 迷你雲服 進行相關設置，獲得更多設置技巧請點擊[跳轉]按鈕
21030,權限申請
21031,為了您能使用《迷你世界》語音聊天功能，迷你玩將申請您的手機語音權限
21050,@Null@
21051,遊戲為虛擬世界，請勿模仿遊戲內任何行為，避免對您造成傷害
21052,遊戲為虛擬世界，請勿模仿遊戲內任何行為，避免對您造成傷害
21053,遊戲為虛擬世界，請勿模仿遊戲內任何行為，避免對您造成傷害
21054,遊戲為虛擬世界，請勿模仿遊戲內任何行為，避免對您造成傷害
21055,遊戲為虛擬世界，請勿模仿遊戲內任何行為，避免對您造成傷害
21056,@Null@
21057,@Null@
21058,@Null@
21059,請認准官方網址，注意識別假冒偽劣的虛假網站，請勿登錄。
21060,只與公認的官方客戶服務渠道溝通，提防騙子，避免進行任何資金轉賬。
21061,@Null@
21062,@Null@
21063,@Null@
21064,@Null@
21065,@Null@
21066,@Null@
21067,@Null@
21068,@Null@
21069,@Null@
21070,@Null@
21099,@Null@
21100,紅色信號發生器
21101,藍色信號發生器
21102,綠色信號發生器
21103,黃色信號發生器
21104,橙色信號發生器
21105,紫色信號發生器
21106,紅色信號接收器
21107,藍色信號接收器
21108,綠色信號接收器
21109,黃色信號接收器
21110,橙色信號接收器
21111,紫色信號接收器
21112,紅色信號解析器
21113,藍色信號解析器
21114,綠色信號解析器
21115,黃色信號解析器
21116,橙色信號解析器
21117,紫色信號解析器
21118,信號發生器
21119,信號接收器
21120,信號解析器
21121,公共集合點
21122,1隊：紅隊集合點
21123,2隊：藍隊集合點
21124,3隊：綠隊集合點
21125,4隊：黃隊集合點
21126,5隊：橙隊集合點
21127,6隊：紫隊集合點
21128,公共初始出生點
21129,1隊：紅隊初始出生點
21130,2隊：藍隊初始出生點
21131,3隊：綠隊初始出生點
21132,4隊：黃隊初始出生點
21133,5隊：橙隊初始出生點
21134,6隊：紫隊初始出生點
21135,當前地圖已下架，地圖商店無法使用
21136,當前地圖商店已鎖定，無法購買，請聯繫作者更新商店
21137,保存的商品種類超過當前可設置最大值，無法保存
21138,商品價格超過當前可設置上限，無法保存
21139,家園等級達到@1級後才可使用
21140,地圖暫未上傳，無法保存商店
21200,刷怪方塊
21201,數量設置
21202,每次生成數量
21203,範圍內最大數量
21204,生成範圍
21205,生成高度
21206,生成間隔
21207,每次生成間隔
21208,數量檢測
21209,開啟數量檢測，刷怪方塊將會檢測生成範圍的生物數量。
21210,限制生成範圍內的生物數量，如果範圍內生物數量大於或等於最大數量限制，那麼刷怪方塊將不會生成生物。
21211,一鍵領取
21212,附件:
21213,領取全部附件?
21214,飼料
21215,建材
21216,家具
21217,裝飾
21218,特殊
21219,基礎
21220,材料
21226,存檔為空，點擊下方按鈕創建地圖
21227,限時銷售
21228,您還未添加插件
21229,確定要刪除這些定制裝扮模型嗎？
21230,定制裝扮模型
21231,暫無名稱
21232,新！
21486,@Null@
21487,背包有禁止通行物品【#cff3d2b@1#n】，不能傳送
21488,沒有通行物品【#cff3d2b@1#n】@2，不能傳送
21489,隊伍不符合傳送條件，不能傳送
21490,傳送點【#cff3d2b@1#n】未激活，暫不能傳送
21491,請選擇傳送目標點
21492,你已經到達【#cff3d2b@1#n】
21493,有改動的設置尚未保存，是否確定關閉？
21494,傳送失敗！
21495,添加傳送路線成功
21496,添加傳送路線失敗
21497,沒有可選擇的傳送目標
21498,無隊伍可通過
21499,該名稱已被使用！
21500,選擇起點
21501,#L到達提示
21502,#L未激活傳送點
21503,通行物品：
21504,消耗數量：
21505,禁止通行物品：
21506,通行隊伍：
21507,狀態：
21508,新增傳送目標點
21509,傳送點編輯
21510,詳細
21511,簡略
21512,選擇傳送目標點
21513,不需要
21514,不限制
21515,傳送規則
21516,隊伍檢測
21517,#L隊伍檢測
21518,通行隊伍
21519,物品檢測
21520,#L通行物品
21521,#L禁止通行物品
21522,確定刪除該傳送線路？
21523,傳送點
21524,點擊編輯提示信息
21525,物品選擇
21526,是否消耗
21527,傳送
21528,傳送至該傳送點的提示
21529,開啟後，傳送界面會顯示未激活的傳送點，關閉則不顯示
21530,開啟後，只有設定隊伍才能通過傳送點，關閉則不限制
21531,開啟後，需要背包內有設置的物品才能通過傳送點
21532,開啟後，背包內有設置的禁止物品則不能通過傳送點
21533,@Null@
21534,@Null@
21535,@Null@
21536,@Null@
21537,@Null@
21538,@Null@
21539,@Null@
21540,@Null@
21541,@Null@
21542,@Null@
21543,@Null@
21544,@Null@
21545,@Null@
21546,@Null@
21547,@Null@
21548,@Null@
21549,@Null@
21550,@Null@
21551,@Null@
21552,@Null@
21553,@Null@
21554,@Null@
21555,@Null@
21556,暱稱：
21557,@Null@
21558,@Null@
21559,@Null@
21560,@Null@
21561,官方活動
21562,大山的琴声
21563,"孩子们在烈日下排起了整齐的长队。他们看起来很腼腆，眼睛里闪着喜悦的光。来自各地的爱心礼物纷纷被急切的孩子们打开，很快操场上便此起彼伏地响起了稚嫩的口琴声，空气中伴随着风声传来了欣喜的气息。
  以志愿者的身份来到这片土地之前，我一直想象不到自己与这里的孩子们生活环境如此截然不同。这里的人们凭借着自己的双手努力生活着，孩子们红扑扑的脸上也写满了坚定。
  在一片琴声笑声中，有个光着脑袋的小男孩跑过来对我轻声说了句“谢谢”。他咧着嘴告诉我，他想好好念书，长大后去更远的地方，看看外面的世界。我看着他的双眼，身体的疲惫也烟消云散。像他这样的小孩有很多，我可能无法帮助到他们中的大多数人，但只要能让一个孩子露出笑容，一切努力都值得了。"
21564,彩色的自白
